TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.010000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=0 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, H_time, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
1.132752e-02, 1.653334e-04, 2.041153e-06, 1.367572e-04, 0, 1.457966e-06, 2.420224e-05, 8.747797e-07, 0, 6.622240e-01, 9.130993e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.634883, 1.471908e-03, 0.000000, 0.000000 
1.148644e-02, 1.589183e-04, 2.041153e-06, 1.315085e-04, 0, 1.457966e-06, 2.332746e-05, 5.831864e-07, 0, 6.611760e-01, 9.115266e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.629117, 1.485670e-03, 0.000000, 0.000000 
1.165381e-02, 1.673745e-04, 2.624339e-06, 1.379236e-04, 0, 1.749559e-06, 2.420224e-05, 8.747797e-07, 0, 6.601346e-01, 9.100304e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.760963, 1.556732e-03, 0.000000, 0.000000 
1.180399e-02, 1.501705e-04, 2.332746e-06, 1.274262e-04, 0, 1.457966e-06, 1.807878e-05, 8.747797e-07, 0, 6.590498e-01, 9.082163e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.629499, 1.540560e-03, 0.000000, 0.000000 
1.196524e-02, 1.612511e-04, 2.332746e-06, 1.329665e-04, 0, 1.166373e-06, 2.361905e-05, 1.166373e-06, 0, 6.579901e-01, 9.067121e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.769084, 1.657528e-03, 0.000000, 0.000000 
1.213319e-02, 1.679577e-04, 2.332746e-06, 1.390900e-04, 0, 2.041153e-06, 2.361905e-05, 8.747797e-07, 0, 6.568534e-01, 9.047967e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.641439, 1.410291e-03, 0.000000, 0.000000 
1.229649e-02, 1.632922e-04, 2.041153e-06, 1.347161e-04, 0, 1.457966e-06, 2.420224e-05, 8.747797e-07, 0, 6.556052e-01, 9.026941e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.634755, 1.447855e-03, 0.224044, 0.000000 
1.247232e-02, 1.758307e-04, 2.332746e-06, 1.434639e-04, 0, 2.041153e-06, 2.711817e-05, 8.747797e-07, 0, 6.546844e-01, 9.011609e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.642397, 1.408801e-03, 0.000000, 0.000000 
1.268839e-02, 2.160706e-04, 4.373898e-06, 1.755391e-04, 0, 2.041153e-06, 3.324163e-05, 8.747797e-07, 0, 6.534392e-01, 8.990978e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.634238, 1.457706e-03, 0.000000, 0.000000 
1.284352e-02, 1.551276e-04, 2.332746e-06, 1.303422e-04, 0, 1.457966e-06, 2.041153e-05, 5.831864e-07, 0, 6.525203e-01, 8.975503e-04, 0.000000e+00, 0.000000, 1.000000e-02, 0, 0.621322, 1.497026e-03, 0.000000, 0.000000 
