TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.000100, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
7.447293e-04, 7.447293e-04, 9.272667e-05, 2.268596e-04, 0, 9.010233e-05, 2.058649e-04, 1.291758e-04, 7.302594e-01, 1.026246e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.704332, 1.545155e-03, 0.284153, 0.000000 
8.642826e-04, 1.195533e-04, 2.332746e-06, 9.710057e-05, 0, 2.041153e-06, 1.720401e-05, 8.747799e-07, 7.302468e-01, 1.026224e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.713668, 1.502150e-03, 0.000000, 0.000000 
1.009788e-03, 1.455051e-04, 2.041153e-06, 1.210112e-04, 0, 1.457967e-06, 2.041153e-05, 5.831866e-07, 7.302346e-01, 1.026203e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.701589, 1.545390e-03, 0.000000, 0.000000 
1.119427e-03, 1.096391e-04, 1.749560e-06, 8.951915e-05, 0, 1.457967e-06, 1.603763e-05, 8.747799e-07, 7.302212e-01, 1.026182e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.717884, 1.517811e-03, 0.000000, 0.000000 
1.241313e-03, 1.218860e-04, 2.332746e-06, 9.943332e-05, 0, 1.457967e-06, 1.807879e-05, 5.831866e-07, 7.302088e-01, 1.026160e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.730355, 1.531448e-03, 0.000000, 0.000000 
1.503455e-03, 2.621424e-04, 5.540273e-06, 2.116967e-04, 0, 3.499120e-06, 4.023988e-05, 1.166373e-06, 7.301928e-01, 1.026133e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.823525, 1.631852e-03, 0.000000, 0.000000 
1.627091e-03, 1.236356e-04, 2.332746e-06, 1.000165e-04, 0, 1.749560e-06, 1.866197e-05, 8.747799e-07, 7.301794e-01, 1.026111e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.766633, 1.571878e-03, 0.000000, 0.000000 
1.833539e-03, 2.064481e-04, 3.207526e-06, 1.676662e-04, 0, 2.332746e-06, 3.207526e-05, 1.166373e-06, 7.301653e-01, 1.026086e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.733078, 1.559903e-03, 0.000000, 0.000000 
2.034155e-03, 2.006162e-04, 3.207526e-06, 1.647502e-04, 0, 2.332746e-06, 2.945092e-05, 8.747799e-07, 7.301487e-01, 1.026057e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.724526, 1.545919e-03, 0.000000, 0.000000 
2.144960e-03, 1.108055e-04, 2.041153e-06, 9.068552e-05, 0, 1.457967e-06, 1.632923e-05, 2.915933e-07, 7.301325e-01, 1.026028e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.761134, 1.562152e-03, 0.000000, 0.000000 
2.356366e-03, 2.114051e-04, 2.332746e-06, 1.764140e-04, 0, 2.332746e-06, 2.945092e-05, 8.747799e-07, 7.301185e-01, 1.026003e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.729086, 1.563677e-03, 0.284153, 0.000000 
2.505370e-03, 1.490042e-04, 2.332746e-06, 1.227608e-04, 0, 1.457967e-06, 2.186950e-05, 5.831866e-07, 7.301020e-01, 1.025974e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.714813, 1.498409e-03, 0.000000, 0.000000 
2.609760e-03, 1.043904e-04, 1.749560e-06, 8.572843e-05, 0, 1.166373e-06, 1.516285e-05, 5.831866e-07, 7.300898e-01, 1.025953e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.773505, 1.593202e-03, 0.000000, 0.000000 
2.757889e-03, 1.481294e-04, 3.207526e-06, 1.242187e-04, 0, 2.041153e-06, 1.778719e-05, 8.747799e-07, 7.300756e-01, 1.025929e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.701423, 1.487493e-03, 0.000000, 0.000000 
2.889981e-03, 1.320918e-04, 2.624340e-06, 1.073063e-04, 0, 1.457967e-06, 1.982834e-05, 8.747799e-07, 7.300635e-01, 1.025908e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.736267, 1.528793e-03, 0.000000, 0.000000 
3.124422e-03, 2.344410e-04, 4.082306e-06, 1.921600e-04, 0, 2.332746e-06, 3.499120e-05, 8.747799e-07, 7.300473e-01, 1.025880e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.762710, 1.578418e-03, 0.000000, 0.000000 
3.324455e-03, 2.000330e-04, 3.207526e-06, 1.656250e-04, 0, 2.332746e-06, 2.799296e-05, 8.747799e-07, 7.300332e-01, 1.025854e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.767425, 1.587064e-03, 0.000000, 0.000000 
3.536152e-03, 2.116967e-04, 2.915933e-06, 1.726232e-04, 0, 2.624340e-06, 3.265845e-05, 8.747799e-07, 7.300190e-01, 1.025828e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.704467, 1.544965e-03, 0.000000, 0.000000 
3.731228e-03, 1.950759e-04, 2.624340e-06, 1.638754e-04, 0, 1.457967e-06, 2.653499e-05, 5.831866e-07, 7.300064e-01, 1.025807e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.726449, 1.514253e-03, 0.000000, 0.000000 
3.937968e-03, 2.067397e-04, 2.624340e-06, 1.708737e-04, 0, 2.041153e-06, 3.003411e-05, 1.166373e-06, 7.299906e-01, 1.025779e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698908, 1.567737e-03, 0.000000, 0.000000 
4.134793e-03, 1.968255e-04, 2.041153e-06, 1.606679e-04, 0, 1.749560e-06, 3.090889e-05, 1.457967e-06, 7.299772e-01, 1.025758e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.760860, 1.573439e-03, 0.284153, 0.000000 
4.256679e-03, 1.218860e-04, 2.332746e-06, 9.855854e-05, 0, 1.749560e-06, 1.866197e-05, 5.831866e-07, 7.299632e-01, 1.025732e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.732406, 1.553027e-03, 0.000000, 0.000000 
4.368359e-03, 1.116802e-04, 1.749560e-06, 9.185189e-05, 0, 1.457967e-06, 1.632923e-05, 2.915933e-07, 7.299469e-01, 1.025703e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698513, 1.543816e-03, 0.000000, 0.000000 
4.495202e-03, 1.268431e-04, 2.332746e-06, 1.023493e-04, 0, 2.041153e-06, 1.924516e-05, 8.747799e-07, 7.299336e-01, 1.025682e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.717653, 1.510151e-03, 0.000000, 0.000000 
4.598426e-03, 1.032240e-04, 1.457967e-06, 8.456206e-05, 0, 1.457967e-06, 1.516285e-05, 5.831866e-07, 7.299213e-01, 1.025661e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.699137, 1.577299e-03, 0.000000, 0.000000 
4.698151e-03, 9.972491e-05, 1.166373e-06, 8.193772e-05, 0, 1.166373e-06, 1.487126e-05, 5.831866e-07, 7.299079e-01, 1.025639e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698703, 1.532296e-03, 0.000000, 0.000000 
4.798168e-03, 1.000165e-04, 1.166373e-06, 8.252091e-05, 0, 1.166373e-06, 1.457967e-05, 5.831866e-07, 7.298947e-01, 1.025618e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.719400, 1.517296e-03, 0.000000, 0.000000 
4.913056e-03, 1.148878e-04, 1.749560e-06, 9.447623e-05, 0, 1.166373e-06, 1.691241e-05, 5.831866e-07, 7.298823e-01, 1.025597e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.776060, 1.630283e-03, 0.000000, 0.000000 
5.112797e-03, 1.997414e-04, 4.082306e-06, 1.781635e-04, 0, 1.166373e-06, 1.574604e-05, 5.831866e-07, 7.298677e-01, 1.025570e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.700416, 1.522035e-03, 0.000000, 0.000000 
5.244889e-03, 1.320918e-04, 1.749560e-06, 1.043904e-04, 0, 1.166373e-06, 2.449384e-05, 2.915933e-07, 7.298553e-01, 1.025549e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698749, 1.526833e-03, 0.000000, 0.000000 
5.353070e-03, 1.081811e-04, 1.749560e-06, 8.951915e-05, 0, 1.166373e-06, 1.516285e-05, 5.831866e-07, 7.298421e-01, 1.025528e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.761757, 1.529764e-03, 0.284153, 0.000000 
5.463292e-03, 1.102223e-04, 2.041153e-06, 8.893596e-05, 0, 1.749560e-06, 1.691241e-05, 5.831866e-07, 7.298285e-01, 1.025505e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.769960, 1.579942e-03, 0.000000, 0.000000 
5.609964e-03, 1.466714e-04, 2.041153e-06, 1.218860e-04, 0, 1.457967e-06, 2.070312e-05, 5.831866e-07, 7.298143e-01, 1.025480e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.701807, 1.566853e-03, 0.000000, 0.000000 
5.782295e-03, 1.723316e-04, 3.790713e-06, 1.396732e-04, 0, 2.332746e-06, 2.566021e-05, 8.747799e-07, 7.298008e-01, 1.025458e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.711500, 1.510049e-03, 0.000000, 0.000000 
5.917886e-03, 1.355909e-04, 2.915933e-06, 1.099307e-04, 0, 2.041153e-06, 1.982834e-05, 8.747799e-07, 7.297886e-01, 1.025437e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.841480, 1.749909e-03, 0.000000, 0.000000 
6.034523e-03, 1.166373e-04, 1.749560e-06, 9.505942e-05, 0, 1.749560e-06, 1.749560e-05, 5.831866e-07, 7.297742e-01, 1.025414e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.703811, 1.547175e-03, 0.000000, 0.000000 
6.285585e-03, 2.510618e-04, 3.499120e-06, 2.090724e-04, 0, 2.041153e-06, 3.557438e-05, 8.747799e-07, 7.297616e-01, 1.025392e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.833782, 1.698780e-03, 0.000000, 0.000000 
6.526150e-03, 2.405645e-04, 3.499120e-06, 2.000330e-04, 0, 2.332746e-06, 3.382482e-05, 8.747799e-07, 7.297476e-01, 1.025369e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.725290, 1.471006e-03, 0.000000, 0.000000 
6.720059e-03, 1.939095e-04, 2.041153e-06, 1.618343e-04, 0, 2.041153e-06, 2.711818e-05, 8.747799e-07, 7.297322e-01, 1.025343e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.701591, 1.569923e-03, 0.000000, 0.000000 
6.838155e-03, 1.180953e-04, 2.332746e-06, 9.505942e-05, 0, 1.749560e-06, 1.837038e-05, 5.831866e-07, 7.297187e-01, 1.025321e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.766968, 1.583919e-03, 0.000000, 0.000000 
6.942253e-03, 1.040988e-04, 1.749560e-06, 8.543684e-05, 0, 1.457967e-06, 1.516285e-05, 2.915933e-07, 7.297045e-01, 1.025296e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.763112, 1.565295e-03, 0.284153, 0.000000 
7.052767e-03, 1.105139e-04, 2.041153e-06, 8.981074e-05, 0, 1.457967e-06, 1.662082e-05, 5.831866e-07, 7.296905e-01, 1.025271e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698718, 1.571801e-03, 0.000000, 0.000000 
7.201771e-03, 1.490042e-04, 3.207526e-06, 1.122634e-04, 0, 2.332746e-06, 3.032570e-05, 8.747799e-07, 7.296771e-01, 1.025249e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.700994, 1.557546e-03, 0.000000, 0.000000 
7.441753e-03, 2.399813e-04, 4.373900e-06, 1.956591e-04, 0, 2.332746e-06, 3.586598e-05, 1.749560e-06, 7.296637e-01, 1.025228e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.729725, 1.524986e-03, 0.000000, 0.000000 
