TRM WS=1, MS=0, TRMstep=1: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=15,b_m=100, lr=1.000000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
3.090189e-02, 3.090189e-02, 0, 1.375737e-03, 1.921600e-04, 2.756869e-02, 9.850022e-04, 7.803037e-04, 7.302594e-01, 1.026246e-03, 9.924747e-01, -0.074512, 2.000000e+00, 1, 0.730259, 1.026246e-03, 0.142077, 0.000000 
5.274281e-02, 2.184092e-02, 0, 1.214778e-03, 1.662082e-05, 1.967351e-02, 5.027069e-04, 4.333077e-04, 6.563086e-01, 9.218202e-04, 1.019170e+00, -0.095892, 4.000000e+00, 1, 0.656309, 9.218202e-04, 0.000000, 0.000000 
7.464526e-02, 2.190245e-02, 0, 1.104264e-03, 2.128631e-05, 2.001730e-02, 3.808209e-04, 3.787797e-04, 5.585779e-01, 7.552933e-04, 1.970735e-01, -0.152528, 2.000000e+00, 1, 0.558578, 7.552933e-04, 0.000000, 0.000000 
9.273367e-02, 1.808841e-02, 0, 0, 3.003411e-05, 1.737109e-02, 2.857614e-04, 4.015240e-04, 5.585779e-01, 7.552933e-04, 6.625624e-01, -0.152161, 2.000000e+00, 1, 0.558578, 7.552933e-04, 0.000000, 0.000000 
1.096540e-01, 1.692028e-02, 0, 1.024950e-03, 1.895356e-05, 1.526141e-02, 2.466879e-04, 3.682823e-04, 4.577615e-01, 4.785051e-04, 6.815527e-01, -0.045940, 2.000000e+00, 1, 0.457762, 4.785051e-04, 0.000000, 0.000000 
1.277543e-01, 1.810036e-02, 0, 1.053235e-03, 1.837038e-05, 1.629015e-02, 3.242518e-04, 4.143541e-04, 4.264513e-01, 4.195530e-04, 5.257150e-01, -0.056862, 2.000000e+00, 1, 0.426451, 4.195530e-04, 0.000000, 0.000000 
1.445457e-01, 1.679140e-02, 0, 1.075688e-03, 1.924516e-05, 1.507916e-02, 2.493123e-04, 3.679908e-04, 3.965583e-01, 3.084697e-04, 8.279790e-01, -0.037334, 4.000000e+00, 1, 0.396558, 3.084697e-04, 0.000000, 0.000000 
1.613485e-01, 1.680277e-02, 0, 1.039530e-03, 2.041153e-05, 1.516927e-02, 2.490207e-04, 3.245434e-04, 3.656468e-01, 2.403330e-04, 1.898748e-01, -0.054170, 2.000000e+00, 1, 0.365647, 2.403330e-04, 0.000000, 0.000000 
1.782723e-01, 1.692378e-02, 0, 0, 9.330986e-06, 1.627120e-02, 2.449384e-04, 3.983165e-04, 3.656468e-01, 2.403330e-04, 5.580662e-01, -0.051121, 2.000000e+00, 1, 0.365647, 2.403330e-04, 0.000000, 0.000000 
1.966126e-01, 1.834034e-02, 0, 1.105139e-03, 1.924516e-05, 1.661732e-02, 2.426056e-04, 3.560354e-04, 3.371180e-01, 2.348330e-04, 2.251027e-01, -0.044688, 2.000000e+00, 1, 0.337118, 2.348330e-04, 0.000000, 0.000000 
