TRM WS=0, MS=2, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=5, lr=10.000000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=0 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, H_time, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
5.957250e-04, 5.957250e-04, 2.490206e-04, 2.825538e-04, 0, 6.415051e-06, 5.569431e-05, 2.041153e-06, 0, 7.302594e-01, 1.026246e-03, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.726195, 1.146554e-03, 0.166667, 0.000000 
8.946080e-04, 2.988831e-04, 2.128631e-05, 2.245268e-04, 0, 2.624339e-06, 4.869607e-05, 1.749559e-06, 0, 4.791173e-01, 2.452636e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.567529, 4.666306e-04, 0.000000, 0.000000 
1.241312e-03, 3.467043e-04, 3.090888e-05, 2.775967e-04, 0, 1.749559e-06, 3.528278e-05, 1.166373e-06, 0, 4.591297e-01, 1.588745e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.475133, 1.506095e-04, 0.000000, 0.000000 
1.590933e-03, 3.496203e-04, 3.003410e-05, 2.787631e-04, 0, 3.207525e-06, 3.644915e-05, 1.166373e-06, 0, 4.355673e-01, 1.825763e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.438444, 2.364548e-04, 0.000000, 0.000000 
1.909061e-03, 3.181282e-04, 3.878190e-05, 2.434803e-04, 0, 1.749559e-06, 3.265844e-05, 1.457966e-06, 0, 4.096484e-01, 1.271889e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.431603, 2.104585e-04, 0.000000, 0.000000 
2.156332e-03, 2.472711e-04, 2.070312e-05, 1.942011e-04, 0, 2.332746e-06, 2.886773e-05, 1.166373e-06, 0, 4.046176e-01, 1.140895e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.448736, 2.621423e-04, 0.000000, 0.000000 
2.494580e-03, 3.382481e-04, 3.032570e-05, 2.624339e-04, 0, 2.332746e-06, 4.198942e-05, 1.166373e-06, 0, 3.928018e-01, 1.230333e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.407650, 1.577569e-04, 0.000000, 0.000000 
2.780925e-03, 2.863445e-04, 2.245268e-05, 2.227772e-04, 0, 2.624339e-06, 3.674075e-05, 1.749559e-06, 0, 3.973876e-01, 1.548764e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.446352, 2.534364e-04, 0.000000, 0.000000 
3.107509e-03, 3.265844e-04, 2.915932e-05, 2.568936e-04, 0, 2.624339e-06, 3.703234e-05, 8.747797e-07, 0, 3.828402e-01, 1.283281e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.405845, 1.869336e-04, 0.000000, 0.000000 
3.337576e-03, 2.300671e-04, 3.090888e-05, 1.699988e-04, 0, 2.624339e-06, 2.536861e-05, 1.166373e-06, 0, 3.781737e-01, 1.276513e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.386370, 2.004324e-04, 0.000000, 0.000000 
3.628003e-03, 2.904268e-04, 2.711817e-05, 2.195697e-04, 0, 2.041153e-06, 4.023986e-05, 1.457966e-06, 0, 3.739909e-01, 1.407830e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.300070, 2.549858e-04, 0.306011, 0.000000 
3.934176e-03, 3.061729e-04, 2.566020e-05, 2.417308e-04, 0, 2.041153e-06, 3.557437e-05, 1.166373e-06, 0, 3.957487e-01, 3.947680e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.547074, 7.774716e-04, 0.000000, 0.000000 
4.283213e-03, 3.490371e-04, 3.265844e-05, 2.761388e-04, 0, 2.624339e-06, 3.644915e-05, 1.166373e-06, 0, 3.862269e-01, 2.558017e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.412312, 4.827773e-04, 0.000000, 0.000000 
4.610380e-03, 3.271676e-04, 2.682658e-05, 2.758472e-04, 0, 1.749559e-06, 2.186949e-05, 8.747797e-07, 0, 3.561806e-01, 1.848228e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.321482, 5.687770e-04, 0.000000, 0.000000 
4.905764e-03, 2.953839e-04, 2.303586e-05, 2.393980e-04, 0, 1.749559e-06, 2.915932e-05, 2.041153e-06, 0, 3.728368e-01, 3.536266e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.474679, 4.759396e-04, 0.000000, 0.000000 
5.069931e-03, 1.641670e-04, 1.457966e-05, 1.280094e-04, 0, 1.457966e-06, 1.953675e-05, 5.831864e-07, 0, 3.685736e-01, 2.819684e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.320362, 4.336557e-04, 0.000000, 0.000000 
5.320118e-03, 2.501870e-04, 1.516285e-05, 1.974086e-04, 0, 2.915932e-06, 3.324163e-05, 1.457966e-06, 0, 3.335250e-01, 1.623787e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.369369, 2.040540e-04, 0.000000, 0.000000 
5.481661e-03, 1.615426e-04, 1.428807e-05, 1.259683e-04, 0, 1.749559e-06, 1.895356e-05, 5.831864e-07, 0, 3.153132e-01, 1.042752e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.257065, 2.642792e-04, 0.000000, 0.000000 
5.642912e-03, 1.612511e-04, 1.428807e-05, 1.253851e-04, 0, 1.749559e-06, 1.895356e-05, 8.747797e-07, 0, 3.020941e-01, 1.388997e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.200439, 1.422608e-04, 0.000000, 0.000000 
5.893682e-03, 2.507702e-04, 1.866197e-05, 1.942011e-04, 0, 2.915932e-06, 3.382481e-05, 1.166373e-06, 0, 2.916581e-01, 1.172934e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.184397, 1.570492e-04, 0.000000, 0.000000 
6.207437e-03, 3.137543e-04, 2.682658e-05, 2.571852e-04, 0, 2.624339e-06, 2.566020e-05, 1.457966e-06, 0, 2.802617e-01, 9.503812e-05, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.233640, 1.653090e-04, 0.502732, 0.000000 
6.537228e-03, 3.297919e-04, 2.886773e-05, 2.583516e-04, 0, 2.915932e-06, 3.878190e-05, 8.747797e-07, 0, 2.743542e-01, 1.715744e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.355684, 2.996681e-04, 0.000000, 0.000000 
6.858273e-03, 3.210441e-04, 2.566020e-05, 2.513534e-04, 0, 2.332746e-06, 4.053146e-05, 1.166373e-06, 0, 2.828398e-01, 2.857927e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.266408, 4.058523e-04, 0.000000, 0.000000 
7.213142e-03, 3.548690e-04, 2.682658e-05, 2.825538e-04, 0, 2.624339e-06, 4.111464e-05, 1.749559e-06, 0, 2.813325e-01, 2.411575e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.362198, 3.490986e-04, 0.000000, 0.000000 
7.577633e-03, 3.644915e-04, 3.003410e-05, 2.930512e-04, 0, 2.332746e-06, 3.761553e-05, 1.457966e-06, 0, 2.584550e-01, 1.854210e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.278365, 3.192060e-04, 0.000000, 0.000000 
7.840650e-03, 2.630171e-04, 1.487125e-05, 2.140294e-04, 0, 2.041153e-06, 3.090888e-05, 1.166373e-06, 0, 2.438731e-01, 1.359957e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.385968, 2.865199e-04, 0.000000, 0.000000 
8.111832e-03, 2.711817e-04, 2.536861e-05, 2.093639e-04, 0, 2.624339e-06, 3.178366e-05, 2.041153e-06, 0, 2.293647e-01, 1.190808e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.246864, 1.493409e-04, 0.000000, 0.000000 
8.348022e-03, 2.361905e-04, 1.982834e-05, 1.866197e-04, 0, 1.749559e-06, 2.682658e-05, 1.166373e-06, 0, 2.185312e-01, 1.191439e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.405824, 5.223234e-04, 0.000000, 0.000000 
8.556511e-03, 2.084892e-04, 1.574603e-05, 1.670829e-04, 0, 1.457966e-06, 2.332746e-05, 8.747797e-07, 0, 2.306837e-01, 1.227745e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.247047, 2.924306e-04, 0.000000, 0.000000 
8.821861e-03, 2.653498e-04, 2.624339e-05, 2.128631e-04, 0, 2.041153e-06, 2.332746e-05, 8.747797e-07, 0, 2.383018e-01, 2.252860e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.340259, 4.131679e-04, 0.000000, 0.000000 
9.105290e-03, 2.834286e-04, 2.303586e-05, 2.256932e-04, 0, 1.749559e-06, 3.149207e-05, 1.457966e-06, 0, 2.221370e-01, 2.344899e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.290292, 3.491559e-04, 0.620219, 0.000000 
9.339148e-03, 2.338578e-04, 1.749559e-05, 1.953675e-04, 0, 1.749559e-06, 1.866197e-05, 5.831864e-07, 0, 2.317975e-01, 3.002350e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.288352, 4.085029e-04, 0.000000, 0.000000 
9.692850e-03, 3.537026e-04, 2.770136e-05, 2.892605e-04, 0, 3.207525e-06, 3.265844e-05, 8.747797e-07, 0, 2.000378e-01, 1.183759e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.156671, 2.980451e-04, 0.000000, 0.000000 
9.978903e-03, 2.860530e-04, 1.866197e-05, 2.309418e-04, 0, 2.041153e-06, 3.265844e-05, 1.749559e-06, 0, 1.911263e-01, 1.201460e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.109727, 1.334309e-04, 0.000000, 0.000000 
1.022880e-02, 2.498954e-04, 2.536861e-05, 1.904104e-04, 0, 2.624339e-06, 3.003410e-05, 1.457966e-06, 0, 1.837501e-01, 1.221372e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.253303, 3.362492e-04, 0.000000, 0.000000 
1.058717e-02, 3.583681e-04, 2.915932e-05, 2.913016e-04, 0, 3.207525e-06, 3.324163e-05, 1.457966e-06, 0, 1.919299e-01, 1.917508e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.102671, 1.538794e-04, 0.000000, 0.000000 
1.082482e-02, 2.376485e-04, 2.332746e-05, 1.799130e-04, 0, 2.915932e-06, 3.003410e-05, 1.457966e-06, 0, 1.808494e-01, 1.609280e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.252208, 4.283373e-04, 0.000000, 0.000000 
1.101114e-02, 1.863281e-04, 1.516285e-05, 1.443386e-04, 0, 2.332746e-06, 2.361905e-05, 8.747797e-07, 0, 1.817593e-01, 1.500839e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.114203, 1.983396e-04, 0.000000, 0.000000 
1.117589e-02, 1.647502e-04, 1.341329e-05, 1.294674e-04, 0, 1.749559e-06, 1.953675e-05, 5.831864e-07, 0, 1.591694e-01, 1.109118e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.282191, 1.157866e-04, 0.000000, 0.000000 
1.141354e-02, 2.376485e-04, 1.953675e-05, 1.889524e-04, 0, 2.915932e-06, 2.536861e-05, 8.747797e-07, 0, 1.578087e-01, 1.246784e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.220063, 2.483412e-04, 0.000000, 0.000000 
1.172496e-02, 3.114216e-04, 3.003410e-05, 2.361905e-04, 0, 3.499119e-06, 3.994827e-05, 1.749559e-06, 0, 1.586052e-01, 1.289097e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.118780, 2.545708e-04, 0.806011, 0.000000 
1.199731e-02, 2.723481e-04, 3.120047e-05, 2.029489e-04, 0, 3.790712e-06, 3.353322e-05, 8.747797e-07, 0, 1.411771e-01, 8.069279e-05, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.140902, 2.542518e-04, 0.000000, 0.000000 
1.226295e-02, 2.656414e-04, 6.327573e-05, 1.711652e-04, 0, 2.332746e-06, 2.799295e-05, 8.747797e-07, 0, 1.534497e-01, 1.567776e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.203051, 3.230006e-04, 0.000000, 0.000000 
1.259858e-02, 3.356238e-04, 4.461376e-05, 2.641835e-04, 0, 2.332746e-06, 2.391064e-05, 5.831864e-07, 0, 1.533479e-01, 2.147780e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.174385, 3.164270e-04, 0.000000, 0.000000 
1.283302e-02, 2.344410e-04, 2.041153e-05, 1.822458e-04, 0, 2.041153e-06, 2.886773e-05, 8.747797e-07, 0, 1.383415e-01, 1.104370e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.106097, 3.430529e-04, 0.000000, 0.000000 
1.311236e-02, 2.793463e-04, 3.178366e-05, 2.210277e-04, 0, 2.041153e-06, 2.361905e-05, 8.747797e-07, 0, 1.478924e-01, 1.785032e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.153517, 9.641198e-05, 0.000000, 0.000000 
1.332377e-02, 2.114051e-04, 1.778719e-05, 1.595015e-04, 0, 6.415051e-06, 2.711817e-05, 5.831864e-07, 0, 1.433094e-01, 1.415890e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.208641, 2.655045e-04, 0.000000, 0.000000 
1.352905e-02, 2.052816e-04, 1.574603e-05, 1.641670e-04, 0, 2.041153e-06, 2.245268e-05, 8.747797e-07, 0, 1.316314e-01, 1.051541e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.039970, 8.661820e-05, 0.000000, 0.000000 
1.384601e-02, 3.169618e-04, 2.799295e-05, 2.621423e-04, 0, 2.041153e-06, 2.361905e-05, 1.166373e-06, 0, 1.348214e-01, 1.244054e-04, 0.000000e+00, 0.000000, 1.000000e+01, 0, 0.149832, 9.077055e-05, 0.000000, 0.000000 
