TRM WS=0, MS=2, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=5, lr=0.100000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=0 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, H_time, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
3.289172e-04, 3.289172e-04, 1.732064e-04, 1.262599e-04, 0, 3.499119e-06, 2.536861e-05, 5.831864e-07, 0, 7.302594e-01, 1.026246e-03, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.719360, 1.169596e-03, 0.284153, 0.000000 
5.487784e-04, 2.198613e-04, 1.516285e-05, 1.772887e-04, 0, 2.915932e-06, 2.361905e-05, 8.747797e-07, 0, 7.157532e-01, 1.001348e-03, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.705299, 1.488506e-03, 0.000000, 0.000000 
8.418296e-04, 2.930512e-04, 2.536861e-05, 2.300671e-04, 0, 2.041153e-06, 3.440800e-05, 1.166373e-06, 0, 7.008557e-01, 9.756779e-04, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.699508, 1.165599e-03, 0.000000, 0.000000 
1.129632e-03, 2.878025e-04, 2.361905e-05, 2.271511e-04, 0, 1.749559e-06, 3.411641e-05, 1.166373e-06, 0, 6.894957e-01, 9.560751e-04, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.672540, 1.066299e-03, 0.000000, 0.000000 
1.398481e-03, 2.688490e-04, 2.303586e-05, 2.099471e-04, 0, 3.207525e-06, 3.149207e-05, 1.166373e-06, 0, 6.784309e-01, 9.374030e-04, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.665819, 1.057747e-03, 0.000000, 0.000000 
1.702030e-03, 3.035485e-04, 2.915932e-05, 2.379401e-04, 0, 2.915932e-06, 3.207525e-05, 1.457966e-06, 0, 6.668810e-01, 9.179101e-04, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.647385, 1.229101e-03, 0.000000, 0.000000 
2.032113e-03, 3.300835e-04, 2.974251e-05, 2.568936e-04, 0, 2.624339e-06, 3.994827e-05, 8.747797e-07, 0, 6.549179e-01, 8.983949e-04, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.680345, 9.565236e-04, 0.000000, 0.000000 
2.330121e-03, 2.980083e-04, 2.449383e-05, 2.361905e-04, 0, 2.041153e-06, 3.411641e-05, 1.166373e-06, 0, 6.441411e-01, 8.806748e-04, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.669416, 1.010333e-03, 0.000000, 0.000000 
2.682658e-03, 3.525362e-04, 3.965668e-05, 2.682658e-04, 0, 3.499119e-06, 3.936508e-05, 1.749559e-06, 0, 6.342240e-01, 8.644363e-04, 0.000000e+00, 0.000000, 1.000000e-01, 0, 0.635892, 9.363073e-04, 0.000000, 0.000000 
