TRM WS=1, MS=0, TRMstep=1: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=10,b_m=100, lr=1.000000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
2.930979e-02, 2.930979e-02, 0, 1.364948e-03, 2.049901e-04, 2.615242e-02, 5.204941e-04, 1.066940e-03, 7.302594e-01, 1.026246e-03, 9.356840e-01, -0.083834, 2.000000e+00, 1, 0.730259, 1.026246e-03, 0.196721, 0.000000 
4.833421e-02, 1.902442e-02, 0, 1.900897e-03, 1.487126e-05, 1.629278e-02, 4.073558e-04, 4.085222e-04, 6.518174e-01, 9.563926e-04, 8.223540e-01, -0.056120, 4.000000e+00, 1, 0.651817, 9.563926e-04, 0.000000, 0.000000 
6.546007e-02, 1.712586e-02, 0, 1.182411e-03, 1.253851e-05, 1.503251e-02, 4.184364e-04, 4.799626e-04, 6.056669e-01, 9.068697e-04, 3.009655e-01, -0.247185, 4.000000e+00, 1, 0.605667, 9.068697e-04, 0.000000, 0.000000 
8.671139e-02, 2.125132e-02, 0, 1.266390e-03, 1.108055e-05, 1.872350e-02, 7.167363e-04, 5.336158e-04, 5.312728e-01, 7.741577e-04, 4.049204e-01, -0.047158, 4.000000e+00, 1, 0.531273, 7.741577e-04, 0.000000, 0.000000 
1.033138e-01, 1.660245e-02, 0, 1.164624e-03, 1.807879e-05, 1.467443e-02, 3.399978e-04, 4.053147e-04, 5.121776e-01, 7.490332e-04, 3.395941e-01, -0.057211, 4.000000e+00, 1, 0.512178, 7.490332e-04, 0.000000, 0.000000 
1.193736e-01, 1.605979e-02, 0, 1.214778e-03, 1.895356e-05, 1.344449e-02, 9.097711e-04, 4.717980e-04, 4.927493e-01, 7.423341e-04, 7.559878e-01, -0.107319, 4.000000e+00, 1, 0.492749, 7.423341e-04, 0.000000, 0.000000 
1.348925e-01, 1.551889e-02, 0, 1.188534e-03, 1.778719e-05, 1.330045e-02, 5.776463e-04, 4.344740e-04, 4.116177e-01, 5.453737e-04, 8.580974e-01, -0.036465, 8.000000e+00, 1, 0.411618, 5.453737e-04, 0.000000, 0.000000 
1.505697e-01, 1.567722e-02, 0, 1.313336e-03, 1.866197e-05, 1.360574e-02, 3.691571e-04, 3.703235e-04, 3.803273e-01, 3.787484e-04, -3.156036e-01, -0.153431, 4.000000e+00, 1, 0.380327, 3.787484e-04, 0.000000, 0.000000 
1.645718e-01, 1.400202e-02, 0, 0, 1.924516e-05, 1.332669e-02, 2.813875e-04, 3.746974e-04, 3.803273e-01, 3.787484e-04, 4.594003e-01, -0.045396, 4.000000e+00, 1, 0.380327, 3.787484e-04, 0.000000, 0.000000 
1.778885e-01, 1.331677e-02, 0, 1.120301e-03, 1.778719e-05, 1.147770e-02, 3.746974e-04, 3.262929e-04, 3.594721e-01, 3.625700e-04, -7.890283e-02, -0.012747, 2.000000e+00, 1, 0.359472, 3.625700e-04, 0.000000, 0.000000 
1.897815e-01, 1.189292e-02, 0, 0, 1.078895e-05, 1.130041e-02, 1.915768e-04, 3.901518e-04, 3.594721e-01, 3.625700e-04, 3.609762e-01, -0.076275, 2.000000e+00, 1, 0.359472, 3.625700e-04, 0.426230, 0.000000 
2.045329e-01, 1.475141e-02, 0, 1.175996e-03, 1.953675e-05, 1.289017e-02, 3.128796e-04, 3.528279e-04, 3.319387e-01, 3.993799e-04, 2.882133e-01, -0.036734, 2.000000e+00, 1, 0.331939, 3.993799e-04, 0.000000, 0.000000 
2.194662e-01, 1.493337e-02, 0, 1.085310e-03, 1.953675e-05, 1.280299e-02, 6.129291e-04, 4.126045e-04, 3.213515e-01, 3.690120e-04, 1.077988e+00, -0.011475, 4.000000e+00, 1, 0.321351, 3.690120e-04, 0.000000, 0.000000 
2.346956e-01, 1.522934e-02, 0, 1.093183e-03, 1.603763e-05, 1.314299e-02, 6.143871e-04, 3.627421e-04, 3.089815e-01, 3.234234e-04, 1.139828e+00, -0.004839, 5.064370e+00, 0, 0.308981, 3.234234e-04, 0.000000, 0.000000 
2.500456e-01, 1.535005e-02, 0, 1.078604e-03, 1.778719e-05, 1.335672e-02, 5.481954e-04, 3.487456e-04, 3.034661e-01, 3.169322e-04, 9.585046e-01, -0.009438, 5.064370e+00, 0, 0.303466, 3.169322e-04, 0.000000, 0.000000 
2.640532e-01, 1.400756e-02, 0, 1.125550e-03, 1.778719e-05, 1.198478e-02, 4.551772e-04, 4.242683e-04, 2.944195e-01, 3.057379e-04, 9.057559e-01, -0.037811, 1.012874e+01, 1, 0.294420, 3.057379e-04, 0.000000, 0.000000 
2.772752e-01, 1.322201e-02, 0, 1.087935e-03, 1.574604e-05, 1.151006e-02, 3.227938e-04, 2.854698e-04, 2.601721e-01, 1.929854e-04, 2.516051e-02, -0.189530, 5.064370e+00, 1, 0.260172, 1.929854e-04, 0.000000, 0.000000 
2.904243e-01, 1.314911e-02, 0, 0, 9.914172e-06, 1.250906e-02, 2.775968e-04, 3.525363e-04, 2.601721e-01, 1.929854e-04, 1.229043e-01, -0.061273, 2.532185e+00, 1, 0.260172, 1.929854e-04, 0.000000, 0.000000 
3.043009e-01, 1.387663e-02, 0, 0, 1.020577e-05, 1.299252e-02, 4.589679e-04, 4.149373e-04, 2.601721e-01, 1.929854e-04, 4.799849e-01, -0.011988, 2.532185e+00, 1, 0.260172, 1.929854e-04, 0.000000, 0.000000 
3.192323e-01, 1.493133e-02, 0, 1.147128e-03, 1.049736e-05, 1.293858e-02, 5.426551e-04, 2.924681e-04, 2.544179e-01, 2.674009e-04, -3.060415e-01, -0.025766, 1.266092e+00, 1, 0.254418, 2.674009e-04, 0.000000, 0.000000 
3.328231e-01, 1.359087e-02, 0, 0, 9.330986e-06, 1.292108e-02, 2.837203e-04, 3.767386e-04, 2.544179e-01, 2.674009e-04, 7.774588e-01, -0.006328, 1.266092e+00, 1, 0.254418, 2.674009e-04, 0.653005, 0.000000 
3.491839e-01, 1.636072e-02, 0, 1.266973e-03, 1.370489e-05, 1.417348e-02, 4.916263e-04, 4.149373e-04, 2.494985e-01, 2.523535e-04, 8.129317e-01, -0.005434, 2.532185e+00, 1, 0.249499, 2.523535e-04, 0.000000, 0.000000 
3.652127e-01, 1.602888e-02, 0, 1.156459e-03, 1.982834e-05, 1.410758e-02, 3.411642e-04, 4.038567e-04, 2.450808e-01, 2.021679e-04, 2.366209e-01, -0.015244, 2.532185e+00, 1, 0.245081, 2.021679e-04, 0.000000, 0.000000 
3.807663e-01, 1.555359e-02, 0, 1.142171e-03, 2.011994e-05, 1.340863e-02, 5.887269e-04, 3.939426e-04, 2.414738e-01, 2.204249e-04, 1.199517e+00, -0.006749, 4.144154e+00, 0, 0.241474, 2.204249e-04, 0.000000, 0.000000 
3.946228e-01, 1.385651e-02, 0, 1.126717e-03, 2.157790e-05, 1.193083e-02, 4.572183e-04, 3.201695e-04, 2.333781e-01, 2.321562e-04, -2.344345e+00, -0.012457, 2.072077e+00, 1, 0.233378, 2.321562e-04, 0.000000, 0.000000 
4.090051e-01, 1.438226e-02, 0, 0, 9.039393e-06, 1.356288e-02, 3.749890e-04, 4.353488e-04, 2.333781e-01, 2.321562e-04, 9.717185e-01, -0.011304, 4.144154e+00, 1, 0.233378, 2.321562e-04, 0.000000, 0.000000 
4.240321e-01, 1.502697e-02, 0, 1.070731e-03, 2.099472e-05, 1.306834e-02, 5.085387e-04, 3.583682e-04, 2.223937e-01, 2.368148e-04, -7.930969e-01, -0.017398, 2.072077e+00, 1, 0.222394, 2.368148e-04, 0.000000, 0.000000 
4.366213e-01, 1.258925e-02, 0, 0, 1.049736e-05, 1.194541e-02, 2.930513e-04, 3.402894e-04, 2.223937e-01, 2.368148e-04, 1.241829e-01, -0.005545, 1.036039e+00, 1, 0.222394, 2.368148e-04, 0.000000, 0.000000 
4.508762e-01, 1.425483e-02, 0, 0, 1.108055e-05, 1.327858e-02, 5.785211e-04, 3.866527e-04, 2.223937e-01, 2.368148e-04, 7.377917e-01, -0.006914, 1.036039e+00, 1, 0.222394, 2.368148e-04, 0.000000, 0.000000 
4.661043e-01, 1.522817e-02, 0, 1.097849e-03, 1.895356e-05, 1.317652e-02, 5.467374e-04, 3.881107e-04, 2.172925e-01, 2.260706e-04, 1.127193e+00, -0.001627, 2.072077e+00, 1, 0.217293, 2.260706e-04, 0.000000, 0.000000 
4.802950e-01, 1.419068e-02, 0, 1.072772e-03, 2.099472e-05, 1.242129e-02, 3.003411e-04, 3.752806e-04, 2.154583e-01, 2.206562e-04, 1.049419e+00, -0.009257, 4.144154e+00, 1, 0.215458, 2.206562e-04, 0.803279, 0.000000 
4.958171e-01, 1.552209e-02, 0, 1.075105e-03, 1.691241e-05, 1.343749e-02, 6.237181e-04, 3.688655e-04, 2.057438e-01, 2.326601e-04, 3.844301e-01, -0.012226, 4.144154e+00, 1, 0.205744, 2.326601e-04, 0.000000, 0.000000 
5.109499e-01, 1.513282e-02, 0, 1.147420e-03, 4.053147e-05, 1.324883e-02, 3.364987e-04, 3.595345e-04, 2.010437e-01, 2.262150e-04, 8.673728e-01, -0.010755, 8.288308e+00, 1, 0.201044, 2.262150e-04, 0.000000, 0.000000 
5.262134e-01, 1.526345e-02, 0, 1.106013e-03, 2.186950e-05, 1.317827e-02, 5.968915e-04, 3.604093e-04, 1.917147e-01, 2.215313e-04, -3.886664e-01, -0.007413, 4.144154e+00, 1, 0.191715, 2.215313e-04, 0.000000, 0.000000 
5.386140e-01, 1.240059e-02, 0, 0, 1.049736e-05, 1.155176e-02, 4.755887e-04, 3.627421e-04, 1.917147e-01, 2.215313e-04, 8.990241e-01, -0.008192, 5.974560e+00, 0, 0.191715, 2.215313e-04, 0.000000, 0.000000 
5.530484e-01, 1.443445e-02, 0, 1.059942e-03, 1.953675e-05, 1.270734e-02, 2.985915e-04, 3.490372e-04, 1.843495e-01, 1.737963e-04, 4.934171e-01, -0.009684, 5.974560e+00, 1, 0.184350, 1.737963e-04, 0.000000, 0.000000 
