TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.000010, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
6.263133e-03, 6.263133e-03, 1.201364e-04, 6.080595e-03, 0, 6.123459e-06, 5.452795e-05, 1.749560e-06, 7.302594e-01, 1.026246e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.772835, 1.604017e-03, 0.284153, 0.000000 
6.673404e-03, 4.102718e-04, 4.665493e-06, 3.609925e-04, 0, 2.915933e-06, 3.994828e-05, 1.749560e-06, 7.302580e-01, 1.026243e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.727331, 1.539780e-03, 0.000000, 0.000000 
6.990366e-03, 3.169619e-04, 2.041153e-06, 2.793464e-04, 0, 1.749560e-06, 3.265845e-05, 1.166373e-06, 7.302563e-01, 1.026240e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.732827, 1.523034e-03, 0.000000, 0.000000 
7.197398e-03, 2.070312e-04, 2.041153e-06, 1.732064e-04, 0, 1.749560e-06, 2.945092e-05, 5.831866e-07, 7.302547e-01, 1.026238e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.704267, 1.545135e-03, 0.000000, 0.000000 
7.469746e-03, 2.723481e-04, 2.915933e-06, 2.271512e-04, 0, 2.332746e-06, 3.849032e-05, 1.457967e-06, 7.302535e-01, 1.026235e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.767231, 1.577359e-03, 0.000000, 0.000000 
7.707394e-03, 2.376485e-04, 2.624340e-06, 1.982834e-04, 0, 2.041153e-06, 3.353323e-05, 1.166373e-06, 7.302521e-01, 1.026233e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.732747, 1.518068e-03, 0.000000, 0.000000 
7.987032e-03, 2.796380e-04, 4.665493e-06, 2.283176e-04, 0, 3.207526e-06, 4.198944e-05, 1.457967e-06, 7.302505e-01, 1.026230e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.712297, 1.532690e-03, 0.000000, 0.000000 
8.240718e-03, 2.536862e-04, 3.207526e-06, 2.116967e-04, 0, 2.624340e-06, 3.469960e-05, 1.457967e-06, 7.302492e-01, 1.026228e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.726144, 1.524221e-03, 0.000000, 0.000000 
8.470494e-03, 2.297755e-04, 2.624340e-06, 1.912852e-04, 0, 1.749560e-06, 3.324164e-05, 8.747799e-07, 7.302476e-01, 1.026225e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.716485, 1.509821e-03, 0.000000, 0.000000 
8.727971e-03, 2.574769e-04, 3.207526e-06, 2.149043e-04, 0, 2.332746e-06, 3.557438e-05, 1.457967e-06, 7.302464e-01, 1.026223e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.704648, 1.548016e-03, 0.000000, 0.000000 
8.962703e-03, 2.347326e-04, 2.041153e-06, 1.947843e-04, 0, 2.041153e-06, 3.440801e-05, 1.457967e-06, 7.302451e-01, 1.026221e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.730296, 1.525752e-03, 0.284153, 0.000000 
9.193645e-03, 2.309419e-04, 3.790713e-06, 1.872029e-04, 0, 3.207526e-06, 3.586598e-05, 8.747799e-07, 7.302435e-01, 1.026218e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.712623, 1.501237e-03, 0.000000, 0.000000 
9.349356e-03, 1.557108e-04, 2.041153e-06, 1.303422e-04, 0, 1.457967e-06, 2.128631e-05, 5.831866e-07, 7.302423e-01, 1.026216e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.835420, 1.719682e-03, 0.000000, 0.000000 
9.554929e-03, 2.055733e-04, 2.915933e-06, 1.699989e-04, 0, 1.749560e-06, 2.974252e-05, 1.166373e-06, 7.302408e-01, 1.026214e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.714585, 1.514525e-03, 0.000000, 0.000000 
9.801034e-03, 2.461048e-04, 2.332746e-06, 2.044069e-04, 0, 2.624340e-06, 3.586598e-05, 8.747799e-07, 7.302396e-01, 1.026211e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.725542, 1.514060e-03, 0.000000, 0.000000 
1.007222e-02, 2.711818e-04, 5.248680e-06, 2.204445e-04, 0, 2.332746e-06, 4.140625e-05, 1.749560e-06, 7.302380e-01, 1.026209e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.725321, 1.562473e-03, 0.000000, 0.000000 
1.030666e-02, 2.344410e-04, 2.915933e-06, 1.930348e-04, 0, 2.915933e-06, 3.440801e-05, 1.166373e-06, 7.302364e-01, 1.026206e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.704286, 1.536431e-03, 0.000000, 0.000000 
1.054547e-02, 2.388149e-04, 2.332746e-06, 1.988666e-04, 0, 2.041153e-06, 3.382482e-05, 1.749560e-06, 7.302351e-01, 1.026204e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.765482, 1.586592e-03, 0.000000, 0.000000 
1.078400e-02, 2.385233e-04, 2.624340e-06, 1.985750e-04, 0, 2.041153e-06, 3.382482e-05, 1.457967e-06, 7.302337e-01, 1.026201e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.702011, 1.584676e-03, 0.000000, 0.000000 
1.102194e-02, 2.379401e-04, 2.915933e-06, 1.982834e-04, 0, 2.332746e-06, 3.324164e-05, 1.166373e-06, 7.302324e-01, 1.026199e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.727722, 1.504804e-03, 0.000000, 0.000000 
1.122926e-02, 2.073228e-04, 3.207526e-06, 1.714569e-04, 0, 1.749560e-06, 3.032570e-05, 5.831866e-07, 7.302308e-01, 1.026196e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.704305, 1.545122e-03, 0.284153, 0.000000 
1.138468e-02, 1.554192e-04, 4.082306e-06, 1.288842e-04, 0, 1.749560e-06, 2.011994e-05, 5.831866e-07, 7.302295e-01, 1.026194e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.706646, 1.522791e-03, 0.000000, 0.000000 
1.161591e-02, 2.312335e-04, 3.207526e-06, 1.825374e-04, 0, 2.915933e-06, 4.140625e-05, 1.166373e-06, 7.302283e-01, 1.026192e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.773646, 1.593374e-03, 0.000000, 0.000000 
1.174567e-02, 1.297590e-04, 2.041153e-06, 1.070147e-04, 0, 1.749560e-06, 1.837038e-05, 5.831866e-07, 7.302269e-01, 1.026189e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.702109, 1.579607e-03, 0.000000, 0.000000 
1.199994e-02, 2.542694e-04, 2.915933e-06, 2.090724e-04, 0, 2.915933e-06, 3.790713e-05, 1.457967e-06, 7.302255e-01, 1.026187e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.722768, 1.532472e-03, 0.000000, 0.000000 
1.223788e-02, 2.379401e-04, 2.332746e-06, 1.977003e-04, 0, 2.332746e-06, 3.440801e-05, 1.166373e-06, 7.302243e-01, 1.026185e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.699086, 1.579054e-03, 0.000000, 0.000000 
1.249652e-02, 2.586433e-04, 4.082306e-06, 2.125715e-04, 0, 2.332746e-06, 3.849032e-05, 1.166373e-06, 7.302229e-01, 1.026183e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.719693, 1.517631e-03, 0.000000, 0.000000 
1.273096e-02, 2.344410e-04, 2.332746e-06, 1.942011e-04, 0, 1.749560e-06, 3.528279e-05, 8.747799e-07, 7.302217e-01, 1.026181e-03, 0.000000e+00, 0.000000, 1.000000e-05, 0, 0.769507, 1.578728e-03, 0.000000, 0.000000 
