TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.001000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
4.248514e-03, 1.577520e-04, 2.915933e-06, 1.285926e-04, 0, 2.041153e-06, 2.361906e-05, 5.831866e-07, 7.272861e-01, 1.021077e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.701692, 1.531290e-03, 0.000000, 0.000000 
4.401309e-03, 1.527949e-04, 1.749560e-06, 1.265515e-04, 0, 1.457967e-06, 2.245268e-05, 5.831866e-07, 7.271623e-01, 1.020865e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.722319, 1.477302e-03, 0.000000, 0.000000 
4.535442e-03, 1.341329e-04, 2.332746e-06, 1.110970e-04, 0, 1.457967e-06, 1.866197e-05, 5.831866e-07, 7.270079e-01, 1.020597e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.699889, 1.560658e-03, 0.000000, 0.000000 
4.680073e-03, 1.446303e-04, 1.749560e-06, 1.207196e-04, 0, 1.457967e-06, 1.982834e-05, 8.747799e-07, 7.268743e-01, 1.020382e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.696251, 1.556453e-03, 0.000000, 0.000000 
4.831993e-03, 1.519201e-04, 2.041153e-06, 1.256767e-04, 0, 1.749560e-06, 2.157790e-05, 8.747799e-07, 7.267420e-01, 1.020172e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.767561, 1.615000e-03, 0.000000, 0.000000 
5.120087e-03, 2.880942e-04, 2.332746e-06, 2.577685e-04, 0, 2.041153e-06, 2.478543e-05, 1.166373e-06, 7.265985e-01, 1.019907e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.695567, 1.539849e-03, 0.000000, 0.000000 
5.273173e-03, 1.530865e-04, 2.041153e-06, 1.256767e-04, 0, 1.749560e-06, 2.274428e-05, 8.747799e-07, 7.264669e-01, 1.019697e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.724234, 1.540587e-03, 0.000000, 0.000000 
5.432966e-03, 1.597931e-04, 2.332746e-06, 1.320918e-04, 0, 1.749560e-06, 2.303587e-05, 5.831866e-07, 7.263062e-01, 1.019419e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.723922, 1.541990e-03, 0.000000, 0.000000 
5.584595e-03, 1.516285e-04, 2.041153e-06, 1.250935e-04, 0, 1.457967e-06, 2.216109e-05, 8.747799e-07, 7.261445e-01, 1.019139e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.756735, 1.548939e-03, 0.000000, 0.000000 
5.735057e-03, 1.504621e-04, 1.457967e-06, 1.250935e-04, 0, 1.166373e-06, 2.216109e-05, 5.831866e-07, 7.260078e-01, 1.018896e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.697940, 1.532167e-03, 0.284153, 0.000000 
5.864816e-03, 1.297590e-04, 2.624340e-06, 1.026408e-04, 0, 2.041153e-06, 2.157790e-05, 8.747799e-07, 7.258760e-01, 1.018684e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.699944, 1.510136e-03, 0.000000, 0.000000 
6.017319e-03, 1.525033e-04, 2.041153e-06, 1.265515e-04, 0, 1.457967e-06, 2.186950e-05, 5.831866e-07, 7.257556e-01, 1.018479e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.718740, 1.527603e-03, 0.000000, 0.000000 
6.143871e-03, 1.265515e-04, 1.749560e-06, 1.084727e-04, 0, 1.166373e-06, 1.457967e-05, 5.831866e-07, 7.256313e-01, 1.018262e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.721992, 1.510821e-03, 0.000000, 0.000000 
6.298999e-03, 1.551276e-04, 2.041153e-06, 1.285926e-04, 0, 1.457967e-06, 2.216109e-05, 8.747799e-07, 7.254746e-01, 1.017989e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.730758, 1.521718e-03, 0.000000, 0.000000 
