TRM WS=0, MS=2, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=25, lr=0.001000, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=0 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, H_time, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
3.586567e-02, 3.586567e-02, 2.886773e-05, 3.350406e-04, 0, 3.536034e-02, 1.405479e-04, 8.747797e-07, 0, 7.302594e-01, 1.026246e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.733309, 1.038304e-03, 0.284153, 0.000000 
6.814504e-02, 3.227937e-02, 4.694651e-05, 3.537026e-04, 0, 3.185364e-02, 2.391064e-05, 1.166373e-06, 0, 7.302563e-01, 1.026152e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.731050, 1.022385e-03, 0.000000, 0.000000 
1.009286e-01, 3.278353e-02, 4.752970e-05, 2.694321e-04, 0, 3.244266e-02, 2.274427e-05, 1.166373e-06, 0, 7.302533e-01, 1.026058e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.727649, 1.025158e-03, 0.000000, 0.000000 
1.322874e-01, 3.135881e-02, 4.140624e-05, 3.292087e-04, 0, 3.096603e-02, 2.128631e-05, 8.747797e-07, 0, 7.302502e-01, 1.025964e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.728502, 1.025132e-03, 0.000000, 0.000000 
1.651876e-01, 3.290017e-02, 3.849031e-05, 3.245433e-04, 0, 3.250973e-02, 2.624339e-05, 1.166373e-06, 0, 7.302471e-01, 1.025870e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.728085, 1.038134e-03, 0.000000, 0.000000 
2.011229e-01, 3.593537e-02, 5.394475e-05, 3.601176e-04, 0, 3.549623e-02, 2.391064e-05, 1.166373e-06, 0, 7.302441e-01, 1.025777e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.730726, 1.040314e-03, 0.000000, 0.000000 
2.339420e-01, 3.281911e-02, 3.703234e-05, 2.498954e-04, 0, 3.250710e-02, 2.332746e-05, 1.749559e-06, 0, 7.302410e-01, 1.025683e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.727884, 1.053645e-03, 0.000000, 0.000000 
2.667428e-01, 3.280074e-02, 4.403058e-05, 3.443716e-04, 0, 3.238580e-02, 2.507702e-05, 1.457966e-06, 0, 7.302379e-01, 1.025589e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.727954, 1.066455e-03, 0.000000, 0.000000 
2.999809e-01, 3.323813e-02, 4.344739e-05, 3.067561e-04, 0, 3.286518e-02, 2.186949e-05, 8.747797e-07, 0, 7.302349e-01, 1.025496e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.737504, 1.073748e-03, 0.000000, 0.000000 
3.322057e-01, 3.222484e-02, 3.994827e-05, 2.767220e-04, 0, 3.188368e-02, 2.332746e-05, 1.166373e-06, 0, 7.302318e-01, 1.025403e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.736196, 1.041371e-03, 0.000000, 0.000000 
3.684861e-01, 3.628032e-02, 2.974251e-05, 2.350241e-04, 0, 3.599164e-02, 2.303586e-05, 8.747797e-07, 0, 7.302287e-01, 1.025309e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.732128, 1.035667e-03, 0.284153, 0.000000 
4.027593e-01, 3.427328e-02, 2.828454e-05, 2.140294e-04, 0, 3.400793e-02, 2.216108e-05, 8.747797e-07, 0, 7.302257e-01, 1.025216e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.723597, 1.027206e-03, 0.000000, 0.000000 
4.346072e-01, 3.184781e-02, 3.936508e-05, 2.764304e-04, 0, 3.150840e-02, 2.245268e-05, 1.166373e-06, 0, 7.302226e-01, 1.025123e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.731500, 1.169079e-03, 0.000000, 0.000000 
4.667474e-01, 3.214028e-02, 3.732393e-05, 2.898437e-04, 0, 3.178774e-02, 2.391064e-05, 1.457966e-06, 0, 7.302196e-01, 1.025030e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.737205, 1.022842e-03, 0.000000, 0.000000 
4.987238e-01, 3.197640e-02, 3.586597e-05, 2.341494e-04, 0, 3.168627e-02, 1.895356e-05, 1.166373e-06, 0, 7.302165e-01, 1.024937e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.728985, 1.028721e-03, 0.000000, 0.000000 
5.301057e-01, 3.138185e-02, 4.607173e-05, 3.324163e-04, 0, 3.098091e-02, 2.157790e-05, 8.747797e-07, 0, 7.302134e-01, 1.024844e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.729552, 1.027550e-03, 0.000000, 0.000000 
5.632590e-01, 3.315327e-02, 4.373898e-05, 3.601176e-04, 0, 3.272784e-02, 2.070312e-05, 8.747797e-07, 0, 7.302104e-01, 1.024751e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.732956, 1.021880e-03, 0.000000, 0.000000 
5.950972e-01, 3.183819e-02, 3.790712e-05, 3.026738e-04, 0, 3.147691e-02, 1.982834e-05, 8.747797e-07, 0, 7.302073e-01, 1.024659e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.735805, 1.049270e-03, 0.000000, 0.000000 
6.267347e-01, 3.163757e-02, 5.481953e-05, 2.816791e-04, 0, 3.124800e-02, 5.132041e-05, 1.749559e-06, 0, 7.302043e-01, 1.024566e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.729843, 1.060367e-03, 0.000000, 0.000000 
6.621895e-01, 3.545482e-02, 2.653498e-05, 1.944927e-04, 0, 3.520813e-02, 2.449383e-05, 1.166373e-06, 0, 7.302012e-01, 1.024473e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.721768, 1.025507e-03, 0.000000, 0.000000 
6.952772e-01, 3.308767e-02, 2.682658e-05, 2.644751e-04, 0, 3.277275e-02, 2.245268e-05, 1.166373e-06, 0, 7.301982e-01, 1.024381e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.727493, 1.045653e-03, 0.284153, 0.000000 
7.276951e-01, 3.241788e-02, 2.566020e-05, 2.283175e-04, 0, 3.213882e-02, 2.420224e-05, 8.747797e-07, 0, 7.301951e-01, 1.024289e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.721804, 1.049324e-03, 0.000000, 0.000000 
7.634966e-01, 3.580152e-02, 3.090888e-05, 2.131546e-04, 0, 3.553326e-02, 2.332746e-05, 8.747797e-07, 0, 7.301920e-01, 1.024196e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.727806, 1.033416e-03, 0.000000, 0.000000 
7.946283e-01, 3.113166e-02, 3.440800e-05, 2.478542e-04, 0, 3.082869e-02, 1.982834e-05, 8.747797e-07, 0, 7.301890e-01, 1.024104e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.748974, 1.056616e-03, 0.000000, 0.000000 
8.273033e-01, 3.267506e-02, 4.752970e-05, 2.933428e-04, 0, 3.229395e-02, 3.849031e-05, 1.749559e-06, 0, 7.301859e-01, 1.024012e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.733038, 1.048276e-03, 0.000000, 0.000000 
8.596865e-01, 3.238318e-02, 2.974251e-05, 2.493122e-04, 0, 3.208079e-02, 2.216108e-05, 1.166373e-06, 0, 7.301829e-01, 1.023920e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.730945, 1.019083e-03, 0.000000, 0.000000 
8.914159e-01, 3.172942e-02, 2.974251e-05, 2.350241e-04, 0, 3.144133e-02, 2.216108e-05, 1.166373e-06, 0, 7.301798e-01, 1.023828e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.724123, 1.030070e-03, 0.000000, 0.000000 
9.271309e-01, 3.571492e-02, 2.536861e-05, 3.467043e-04, 0, 3.531806e-02, 2.361905e-05, 1.166373e-06, 0, 7.301768e-01, 1.023736e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.725228, 1.020004e-03, 0.000000, 0.000000 
9.607778e-01, 3.364694e-02, 3.032570e-05, 2.376485e-04, 0, 3.335739e-02, 2.041153e-05, 1.166373e-06, 0, 7.301737e-01, 1.023644e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.733356, 1.016660e-03, 0.000000, 0.000000 
9.930887e-01, 3.231086e-02, 3.411641e-05, 2.528113e-04, 0, 3.200381e-02, 1.895356e-05, 1.166373e-06, 0, 7.301707e-01, 1.023553e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.729638, 1.043349e-03, 0.000000, 0.000000 
1.025384e+00, 3.229541e-02, 3.674075e-05, 2.618507e-04, 0, 3.197116e-02, 2.449383e-05, 1.166373e-06, 0, 7.301676e-01, 1.023461e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.724339, 1.030062e-03, 0.284153, 0.000000 
1.057750e+00, 3.236568e-02, 3.236685e-05, 2.399812e-04, 0, 3.207001e-02, 2.245268e-05, 8.747797e-07, 0, 7.301646e-01, 1.023370e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.717853, 1.090875e-03, 0.000000, 0.000000 
1.089742e+00, 3.199244e-02, 2.799295e-05, 2.224856e-04, 0, 3.171893e-02, 2.216108e-05, 8.747797e-07, 0, 7.301615e-01, 1.023278e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.728404, 1.016186e-03, 0.000000, 0.000000 
1.127497e+00, 3.775520e-02, 2.828454e-05, 2.901353e-04, 0, 3.741141e-02, 2.420224e-05, 1.166373e-06, 0, 7.301585e-01, 1.023187e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.737597, 1.059979e-03, 0.000000, 0.000000 
1.160083e+00, 3.258583e-02, 2.886773e-05, 2.367737e-04, 0, 3.229716e-02, 2.216108e-05, 8.747797e-07, 0, 7.301555e-01, 1.023096e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.720315, 1.010791e-03, 0.000000, 0.000000 
1.191174e+00, 3.109113e-02, 3.761553e-05, 2.673910e-04, 0, 3.076221e-02, 2.274427e-05, 1.166373e-06, 0, 7.301524e-01, 1.023004e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.737385, 1.048457e-03, 0.000000, 0.000000 
1.223983e+00, 3.280861e-02, 2.478542e-05, 2.035321e-04, 0, 3.255667e-02, 2.245268e-05, 1.166373e-06, 0, 7.301494e-01, 1.022913e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.739203, 1.032026e-03, 0.000000, 0.000000 
1.257688e+00, 3.370468e-02, 3.586597e-05, 2.942176e-04, 0, 3.335127e-02, 2.216108e-05, 1.166373e-06, 0, 7.301463e-01, 1.022822e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.726364, 1.086519e-03, 0.000000, 0.000000 
1.289025e+00, 3.133752e-02, 2.857614e-05, 2.341494e-04, 0, 3.105235e-02, 2.157790e-05, 8.747797e-07, 0, 7.301433e-01, 1.022731e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.728972, 1.071447e-03, 0.000000, 0.000000 
1.321096e+00, 3.207117e-02, 2.682658e-05, 2.356073e-04, 0, 3.178454e-02, 2.303586e-05, 1.166373e-06, 0, 7.301402e-01, 1.022641e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.746453, 1.090190e-03, 0.000000, 0.000000 
1.352711e+00, 3.161454e-02, 3.061729e-05, 2.475626e-04, 0, 3.131215e-02, 2.332746e-05, 8.747797e-07, 0, 7.301372e-01, 1.022550e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.730552, 1.039156e-03, 0.284153, 0.000000 
1.384592e+00, 3.188105e-02, 2.828454e-05, 2.286091e-04, 0, 3.160142e-02, 2.186949e-05, 8.747797e-07, 0, 7.301342e-01, 1.022459e-03, 0.000000e+00, 0.000000, 1.000000e-03, 0, 0.718882, 1.038122e-03, 0.000000, 0.000000 
