TRM WS=0, MS=1, TRMstep=0: ub=0.800000, lb=0.200000, grow=2.000000,shrink=0.500000, b_w=0,b_m=0, lr=0.000100, lambda=1.000000e-10, n=406, n0=33, n1=10, n2=6, sub_tol=0.001000, sub_maxit=1000, tol=1.000000e-08, m=366 , altern=1 
time, iter_t, subset_m_time, g_time, subset_w_time, p1_time, t2, t3, total error, total gmag, rho, sigma, gamma, step, approx error, approx gmag, train accuracy, test accuracy 
1.668199e+00, 7.488641e-02, 6.415053e-06, 2.496039e-04, 0, 7.460007e-02, 2.915933e-05, 1.166373e-06, 7.297781e-01, 1.025484e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.770059, 1.580107e-03, 0.000000, 0.000000 
1.746530e+00, 7.833158e-02, 6.415053e-06, 2.466879e-04, 0, 7.804757e-02, 2.974252e-05, 1.166373e-06, 7.297536e-01, 1.025441e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.732036, 1.549494e-03, 0.000000, 0.000000 
1.820808e+00, 7.427727e-02, 3.207526e-06, 1.504621e-04, 0, 7.409123e-02, 3.090889e-05, 1.457967e-06, 7.297247e-01, 1.025393e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.769597, 1.591848e-03, 0.000000, 0.000000 
1.891962e+00, 7.115402e-02, 4.373900e-06, 1.956591e-04, 0, 7.092191e-02, 3.090889e-05, 1.166373e-06, 7.297001e-01, 1.025349e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.763230, 1.574383e-03, 0.000000, 0.000000 
1.963600e+00, 7.163777e-02, 3.499120e-06, 1.667914e-04, 0, 7.143686e-02, 2.974252e-05, 8.747799e-07, 7.296758e-01, 1.025305e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.773548, 1.616846e-03, 0.000000, 0.000000 
2.051592e+00, 8.799295e-02, 4.082306e-06, 2.026573e-04, 0, 8.775530e-02, 2.974252e-05, 1.166373e-06, 7.296513e-01, 1.025260e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.727711, 1.530854e-03, 0.000000, 0.000000 
2.122914e+00, 7.132139e-02, 4.082306e-06, 2.280260e-04, 0, 7.105925e-02, 2.857614e-05, 1.457967e-06, 7.296378e-01, 1.025268e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.699839, 1.506093e-03, 0.000000, 0.000000 
2.192892e+00, 6.997860e-02, 3.499120e-06, 1.498790e-04, 0, 6.979373e-02, 3.032570e-05, 1.166373e-06, 7.296157e-01, 1.025230e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.719282, 1.521587e-03, 0.000000, 0.000000 
2.267913e+00, 7.502025e-02, 3.207526e-06, 1.519201e-04, 0, 7.483334e-02, 3.061730e-05, 1.166373e-06, 7.295871e-01, 1.025184e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.726997, 1.504001e-03, 0.000000, 0.000000 
2.357458e+00, 8.954568e-02, 3.207526e-06, 1.492958e-04, 0, 8.935994e-02, 3.207526e-05, 1.166373e-06, 7.295584e-01, 1.025136e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.727597, 1.502194e-03, 0.284153, 0.000000 
2.431017e+00, 7.355820e-02, 5.540273e-06, 2.058649e-04, 0, 7.331093e-02, 3.469960e-05, 1.166373e-06, 7.295473e-01, 1.025143e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698452, 1.532170e-03, 0.000000, 0.000000 
2.500255e+00, 6.923883e-02, 3.207526e-06, 2.143211e-04, 0, 6.898748e-02, 3.236686e-05, 1.457967e-06, 7.295237e-01, 1.025105e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.840440, 1.750231e-03, 0.000000, 0.000000 
2.570972e+00, 7.071692e-02, 4.082306e-06, 2.294839e-04, 0, 7.045098e-02, 3.061730e-05, 1.749560e-06, 7.295013e-01, 1.025068e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.717398, 1.525750e-03, 0.000000, 0.000000 
2.641153e+00, 7.018068e-02, 4.373900e-06, 2.198614e-04, 0, 6.992641e-02, 2.886774e-05, 1.166373e-06, 7.294788e-01, 1.025030e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.717177, 1.508554e-03, 0.000000, 0.000000 
2.714261e+00, 7.310769e-02, 4.665493e-06, 2.166538e-04, 0, 7.285371e-02, 3.120048e-05, 1.457967e-06, 7.294565e-01, 1.024992e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.703799, 1.572805e-03, 0.000000, 0.000000 
2.785992e+00, 7.173166e-02, 6.123459e-06, 2.417309e-04, 0, 7.145086e-02, 3.178367e-05, 1.166373e-06, 7.294330e-01, 1.024954e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.718771, 1.525121e-03, 0.000000, 0.000000 
2.861887e+00, 7.589503e-02, 4.665493e-06, 2.125715e-04, 0, 7.563960e-02, 3.674076e-05, 1.457967e-06, 7.294107e-01, 1.024916e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.708368, 1.522771e-03, 0.000000, 0.000000 
2.930507e+00, 6.861919e-02, 4.665493e-06, 2.350242e-04, 0, 6.834801e-02, 3.032570e-05, 1.166373e-06, 7.293888e-01, 1.024879e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.759900, 1.553478e-03, 0.000000, 0.000000 
3.021805e+00, 9.129816e-02, 5.248680e-06, 2.003246e-04, 0, 9.105876e-02, 3.265845e-05, 1.166373e-06, 7.293644e-01, 1.024836e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.721857, 1.482812e-03, 0.000000, 0.000000 
3.091206e+00, 6.940096e-02, 5.248680e-06, 2.105304e-04, 0, 6.915135e-02, 3.265845e-05, 1.166373e-06, 7.293527e-01, 1.024842e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.834513, 1.718679e-03, 0.284153, 0.000000 
3.165405e+00, 7.419971e-02, 4.373900e-06, 2.338578e-04, 0, 7.392648e-02, 3.382482e-05, 1.166373e-06, 7.293300e-01, 1.024805e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698915, 1.534122e-03, 0.000000, 0.000000 
3.237972e+00, 7.256679e-02, 4.373900e-06, 2.175286e-04, 0, 7.231601e-02, 2.740977e-05, 1.457967e-06, 7.293064e-01, 1.024768e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.700644, 1.569357e-03, 0.000000, 0.000000 
3.308282e+00, 7.031014e-02, 4.373900e-06, 2.207361e-04, 0, 7.005442e-02, 2.945092e-05, 1.166373e-06, 7.292830e-01, 1.024731e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.700888, 1.569560e-03, 0.000000, 0.000000 
3.382039e+00, 7.375619e-02, 4.373900e-06, 2.140295e-04, 0, 7.350688e-02, 2.740977e-05, 3.499120e-06, 7.292596e-01, 1.024693e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.760284, 1.561193e-03, 0.000000, 0.000000 
3.451674e+00, 6.963540e-02, 5.540273e-06, 2.067397e-04, 0, 6.939717e-02, 2.478543e-05, 1.166373e-06, 7.292352e-01, 1.024649e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.765661, 1.570767e-03, 0.000000, 0.000000 
3.521464e+00, 6.979023e-02, 3.790713e-06, 2.166538e-04, 0, 6.954005e-02, 2.799296e-05, 1.749560e-06, 7.292107e-01, 1.024606e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.699639, 1.506266e-03, 0.000000, 0.000000 
3.596175e+00, 7.471058e-02, 4.665493e-06, 2.029489e-04, 0, 7.447322e-02, 2.857614e-05, 1.166373e-06, 7.291886e-01, 1.024568e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.702618, 1.537755e-03, 0.000000, 0.000000 
3.666387e+00, 7.021246e-02, 3.207526e-06, 1.592099e-04, 0, 7.001651e-02, 3.236686e-05, 1.166373e-06, 7.292107e-01, 1.024604e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.698352, 1.555966e-03, 0.000000, 0.000000 
3.737042e+00, 7.065481e-02, 3.207526e-06, 1.204280e-04, 0, 7.049997e-02, 2.974252e-05, 1.457967e-06, 7.291872e-01, 1.024567e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.716992, 1.499710e-03, 0.000000, 0.000000 
3.810322e+00, 7.328002e-02, 4.957086e-06, 2.151959e-04, 0, 7.302604e-02, 3.265845e-05, 1.166373e-06, 7.291648e-01, 1.024528e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.711374, 1.528228e-03, 0.284153, 0.000000 
3.885583e+00, 7.526082e-02, 5.540273e-06, 1.385068e-04, 0, 7.508382e-02, 3.207526e-05, 8.747799e-07, 7.291425e-01, 1.024490e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.704515, 1.516827e-03, 0.000000, 0.000000 
3.956327e+00, 7.074404e-02, 5.831866e-06, 2.469795e-04, 0, 7.046061e-02, 2.945092e-05, 1.166373e-06, 7.291194e-01, 1.024452e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.712000, 1.539557e-03, 0.000000, 0.000000 
4.030879e+00, 7.455224e-02, 5.248680e-06, 3.569102e-04, 0, 7.415772e-02, 3.090889e-05, 1.457967e-06, 7.290972e-01, 1.024414e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.701153, 1.600831e-03, 0.000000, 0.000000 
4.127449e+00, 9.656958e-02, 6.123459e-06, 2.073228e-04, 0, 9.632552e-02, 2.974252e-05, 8.747799e-07, 7.290740e-01, 1.024377e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.731504, 1.529099e-03, 0.000000, 0.000000 
4.199634e+00, 7.218480e-02, 4.373900e-06, 2.084892e-04, 0, 7.194190e-02, 2.857614e-05, 1.457967e-06, 7.290616e-01, 1.024385e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.831704, 1.673450e-03, 0.000000, 0.000000 
4.268813e+00, 6.917964e-02, 4.082306e-06, 2.087808e-04, 0, 6.893645e-02, 2.886774e-05, 1.457967e-06, 7.290391e-01, 1.024348e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.718816, 1.507605e-03, 0.000000, 0.000000 
4.336032e+00, 6.721867e-02, 4.373900e-06, 2.233605e-04, 0, 6.695332e-02, 3.644916e-05, 1.166373e-06, 7.290166e-01, 1.024309e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.716841, 1.511567e-03, 0.000000, 0.000000 
4.407121e+00, 7.108957e-02, 5.831866e-06, 2.227773e-04, 0, 7.083064e-02, 2.945092e-05, 8.747799e-07, 7.289941e-01, 1.024271e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.713654, 1.497247e-03, 0.000000, 0.000000 
4.483815e+00, 7.669341e-02, 8.164613e-06, 1.883693e-04, 0, 7.646247e-02, 3.324164e-05, 1.166373e-06, 7.289719e-01, 1.024233e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.700395, 1.535186e-03, 0.000000, 0.000000 
4.565378e+00, 8.156331e-02, 2.915933e-06, 1.393816e-04, 0, 8.138865e-02, 3.090889e-05, 1.457967e-06, 7.289482e-01, 1.024196e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.729363, 1.506169e-03, 0.284153, 0.000000 
4.664161e+00, 9.878336e-02, 4.373900e-06, 1.198448e-04, 0, 9.862531e-02, 3.295004e-05, 8.747799e-07, 7.289195e-01, 1.024146e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.718435, 1.520104e-03, 0.000000, 0.000000 
4.738074e+00, 7.391220e-02, 3.499120e-06, 2.166538e-04, 0, 7.366143e-02, 2.945092e-05, 1.166373e-06, 7.289075e-01, 1.024151e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.836876, 1.713336e-03, 0.000000, 0.000000 
4.851990e+00, 1.139165e-01, 4.957086e-06, 2.169454e-04, 0, 1.136637e-01, 2.974252e-05, 1.166373e-06, 7.288851e-01, 1.024114e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.721175, 1.491260e-03, 0.000000, 0.000000 
4.921972e+00, 6.998152e-02, 5.248680e-06, 2.093640e-04, 0, 6.973629e-02, 2.945092e-05, 1.166373e-06, 7.288798e-01, 1.024117e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.716340, 1.492560e-03, 0.000000, 0.000000 
4.994288e+00, 7.231660e-02, 5.248680e-06, 2.291923e-04, 0, 7.205066e-02, 3.032570e-05, 1.166373e-06, 7.288575e-01, 1.024079e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.775210, 1.616714e-03, 0.000000, 0.000000 
5.149461e+00, 7.758656e-02, 3.207526e-06, 1.519201e-04, 0, 7.740373e-02, 2.682658e-05, 8.747799e-07, 7.288099e-01, 1.023999e-03, 0.000000e+00, 0.000000, 1.000000e-04, 0, 0.700849, 1.580885e-03, 0.284153, 0.000000  
0.284153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 ,0
